seller_id,revenue,orders,avg_review,late_rate,avg_delivery_days,cluster_label,risk_score,decision_score,betweenness,roi_score
e48b04bf1aa1ef711caebeb7aede6180,3187.1000000000004,25,4.48,0.0,10.12,Niche reliable sellers,0.2897915027537372,0.2903422501966955,0.0,0.33064516129032256
9d5604a1f112324ad6b2aa552122e0fb,421.5,13,3.5384615384615383,0.0,12.0,Long-tail standard sellers,0.2821990558615264,0.2897128245476003,0.0,0.3302517702596381
7bcd7c5f8631701474db233ccf1c094b,666.0,11,3.636363636363636,0.0,13.625,Long-tail standard sellers,0.2882966168371361,0.2894177812745869,0.0,0.32985837922895356
845e8036c3f7bf62099352f5ed910240,1584.6,21,4.166666666666667,0.0,7.0,Niche reliable sellers,0.2812352478363493,0.2887686860739575,0.0,0.3294649881982691
1dcfa3835714681d4ba4a93bc1e0fd41,1278.5,13,4.0,0.0,14.75,Long-tail standard sellers,0.2881785995279308,0.2882966168371361,0.0,0.32907159716758455
51702dc2a3e106c76dbff722b5bf0726,2705.1,13,4.307692307692308,0.0,14.461538461538462,Niche reliable sellers,0.2987214791502753,0.2881392604248623,0.0,0.3286782061369001
bb5bd94c8f59cc050072d2930c869cac,2543.87,16,4.307692307692308,0.0,14.846153846153848,Niche reliable sellers,0.2928992918961448,0.2879032258064516,0.0,0.32828481510621554
f41ce2e25237f9092cd8e6e7516c7a2f,2030.9,27,4.296296296296297,0.0,8.23076923076923,Niche reliable sellers,0.2784225019669551,0.286978756884343,0.0,0.3274980330448466
525e75a6fb1454a2325ab1734bcec221,657.0699999999999,10,3.6,0.0,6.0,Niche reliable sellers,0.2870377655389457,0.2855232100708104,0.0,0.32710464201416206
ffc470761de7d0232558ba5e786e57b7,1649.01,28,4.444444444444445,0.0357142857142857,9.22222222222222,Niche reliable sellers,0.2732297403619197,0.2850511408339889,0.0,0.3267112509834776
df0f42bc4c2142eacf0eaf2cffd0cfbb,1654.0,14,4.142857142857143,0.0,13.571428571428571,Niche reliable sellers,0.2868214004720692,0.2849921321793863,0.0,0.32631785995279305
2646baaf662d4d92ac48f047e35db92d,1263.05,15,4.466666666666667,0.0666666666666666,5.333333333333333,Niche reliable sellers,0.2804484657749804,0.2838512981904013,0.0,0.3259244689221086
79ed755314cfe6df0daef2c6cd3022cd,3907.5,23,4.727272727272728,0.0,8.782608695652174,Niche reliable sellers,0.2869984264358772,0.2828874901652242,0.0,0.32553107789142405
5a93f3ab0ef4c84ed5e1b5dbf23978bc,2338.25,39,4.6923076923076925,0.0256410256410256,14.710526315789474,Long-tail standard sellers,0.2704366640440597,0.2828088119590873,0.0,0.32513768686073957
014d9a685fd57276679edd00e07089e5,729.88,11,3.8,0.0,8.6,Niche reliable sellers,0.2794256490952006,0.2800354051927616,0.0,0.32474429583005504
596849622429351f47b32e6cae1055ff,1104.7,14,4.0,0.0,4.769230769230769,Niche reliable sellers,0.276750590086546,0.2799960660896931,0.0,0.32435090479937057
3586b8580d9c917874e053a1bb37b5ff,1524.7,36,4.416666666666667,0.0277777777777777,13.22222222222222,Niche reliable sellers,0.2610542879622344,0.2783044846577498,0.0,0.3239575137686861
4200ddf1967c5e41e48db62bc6d4b5ac,734.8,22,4.2631578947368425,0.0454545454545454,9.772727272727272,Niche reliable sellers,0.2613493312352478,0.2778127458693942,0.0,0.32356412273800156
95ec4458365c4d11f452ccf538377619,1866.76,27,4.6,0.0384615384615384,5.961538461538462,Niche reliable sellers,0.2668371361132966,0.2764948859166011,0.0,0.3231707317073171
960945e1a9535cbc0cd6ddd35fbe7ae8,3381.73,28,4.62962962962963,0.0,5.703703703703703,Niche reliable sellers,0.2747836349331235,0.2762588512981904,0.0,0.32277734067663255
52f9db5cfb423382a2fa5c9e39303202,1269.77,22,4.136363636363637,0.0,9.80952380952381,Niche reliable sellers,0.2646931549960661,0.2762391817466562,0.0,0.3221872541306058
e9511df20ccd82658a30c37b7fb343af,2096.6,22,4.318181818181818,0.0,9.272727272727272,Niche reliable sellers,0.2715774980330449,0.2762391817466562,0.0,0.3221872541306058
e84ad2127668df3aafc6b73531a0beb8,987.0,19,4.368421052631579,0.0526315789473684,10.052631578947368,Niche reliable sellers,0.2649095200629426,0.2760818253343824,0.0,0.32159716758457907
05a940b4ecae36cadfd8e93bd9c43257,952.0,10,3.9,0.0,13.77777777777778,Long-tail standard sellers,0.2796813532651456,0.2751376868607396,0.0,0.32120377655389454
768a86e36ad6aae3d03ee3c6433d61df,587.46,17,4.647058823529412,0.1176470588235294,4.588235294117647,Niche reliable sellers,0.2625491738788356,0.2749016522423289,0.0,0.32081038552321006
0ebd97a106433a45a4aebe57c1799778,3046.8,31,4.6,0.0,9.066666666666666,Niche reliable sellers,0.26992525570417,0.2746066089693155,0.0,0.3204169944925256
42fa4ee7240e9b8eb4576358ec142ba7,3845.7,22,4.8,0.0,6.523809523809524,Niche reliable sellers,0.278756884343037,0.2739771833202203,0.0,0.32002360346184106
3d621842b2ed28e2b474132480edac3c,928.91,10,3.9,0.0,9.25,Niche reliable sellers,0.2779110936270653,0.2735641227380015,0.0,0.3196302124311566
1dc2de47ee26a0a5b12dc14fd6dc0dea,1670.3,25,4.56,0.04,14.24,Niche reliable sellers,0.262765538945712,0.2726789929189614,0.0,0.31923682140047205
7c5b05cbdb5542049f38d90d7815b97d,1038.96,22,4.363636363636363,0.0454545454545454,7.095238095238095,Niche reliable sellers,0.2581825334382376,0.2717741935483871,0.0,0.3188434303697876
bbaff50f3b708fda865918715276cd87,449.7,12,4.727272727272728,0.1818181818181818,10.363636363636363,Niche reliable sellers,0.2662273800157356,0.2715381589299764,0.0,0.31845003933910304
6b9b80d53ba3676eafe60268a810b5a1,882.7,10,3.9,0.0,11.444444444444445,Niche reliable sellers,0.2733084185680566,0.2694728560188828,0.0,0.31805664830841857
3d5d0dc7073a299e31fa718ce1bc00b6,790.7,23,4.304347826086956,0.0434782608695652,8.0,Niche reliable sellers,0.2509834775767112,0.2678009441384736,0.0,0.31766325727773403
a8739afb32aaa45e01815ca76f76f54b,298.83,13,3.769230769230769,0.0,9.0,Niche reliable sellers,0.2586939417781274,0.2671911880409126,0.0,0.31726986624704956
2addf05f476d0637864454e93ba673d5,4552.0,12,5.0,0.0,10.0,Niche reliable sellers,0.2876278520849725,0.2665420928402833,0.0,0.3168764752163651
ffdd9f82b9a447f6f8d4b91554cc7dd3,2101.2,18,4.333333333333333,0.0,10.055555555555555,Niche reliable sellers,0.2637490165224233,0.2643194335169158,0.0,0.31648308418568055
77e4abfd739aed9c46480f90f81c0eb4,3736.99,18,4.764705882352941,0.0,9.176470588235292,Niche reliable sellers,0.2715578284815106,0.2633162863886703,0.0,0.3160896931549961
6426d21aca402a131fc0a5d0960a3c90,1209.64,23,4.173913043478261,0.0,10.434782608695652,Niche reliable sellers,0.2493115656963021,0.2623918174665617,0.0,0.31569630212431155
3d2531eccfbde1d7c8db7a3a12fb267a,1999.54,10,4.222222222222222,0.0,9.6,Niche reliable sellers,0.2749606608969315,0.2617623918174666,0.0,0.31530291109362707
65b081a070633e057c462abdd6fb9dd8,1885.09,19,4.315789473684211,0.0,11.526315789473683,Niche reliable sellers,0.2567073170731707,0.2599724626278521,0.0,0.31490952006294254
c35672b10ad50968f567ea3f4b91e877,1150.57,18,4.5,0.0555555555555555,11.27777777777778,Niche reliable sellers,0.2513768686073958,0.2599331235247836,0.0,0.31451612903225806
d9442042130b7fe579d1295f9f4a248f,772.16,19,4.368421052631579,0.0526315789473684,10.105263157894736,Niche reliable sellers,0.2457907159716758,0.2590873328088119,0.0,0.31412273800157353
31561f325664a8a7aba4c8d0c3a9b3db,2702.19,36,4.638888888888889,0.0,6.833333333333333,Niche reliable sellers,0.2497049567269866,0.2588512981904012,0.0,0.31372934697088906
cda598c48d7c614bc1cad7d8ff6f0010,1118.6,17,4.125,0.0,7.75,Niche reliable sellers,0.2506687647521636,0.2580251770259638,0.0,0.3133359559402046
5debea795b07621e1f90532e18f96145,1883.78,25,4.36,0.0,9.84,Niche reliable sellers,0.2493312352478363,0.2577104642014162,0.0,0.31294256490952005
5b2e94f2c22b39ccc24d34ad0f669672,949.78,10,4.888888888888889,0.1111111111111111,10.444444444444445,Niche reliable sellers,0.262155782848151,0.257690794649882,0.0,0.3125491738788356
6e864f5c4669eff3d98140a07cc50202,740.59,13,4.461538461538462,0.0769230769230769,9.538461538461538,Niche reliable sellers,0.2513375295043273,0.2564122738001573,0.0,0.31215578284815104
b1fecf4da1fa2689bccffa0121953643,3669.64,19,4.947368421052632,0.0,9.736842105263158,Niche reliable sellers,0.2618410700236034,0.2553894571203776,0.0,0.31176239181746657
128f9bfbe4c7d5185033914b1de3d39a,1277.29,14,4.714285714285714,0.0714285714285714,11.538461538461538,Niche reliable sellers,0.2527143981117231,0.254543666404406,0.0,0.31136900078678204
4736e9d642ef4257cd7622516931eb51,1078.87,16,4.125,0.0,4.375,Niche reliable sellers,0.2471282454760031,0.2533044846577498,0.0,0.31097560975609756
5b85809efd0d0e4dea1a9544e1280ed9,1804.6,12,4.25,0.0,7.583333333333333,Niche reliable sellers,0.2596577498033045,0.2530881195908733,0.0,0.31058221872541303
5160d23075764e18e07c1f4a87fad743,2429.0,34,4.580645161290323,0.0,9.2,Niche reliable sellers,0.2428599527930763,0.2526357199055861,0.0,0.31018882769472855
3c010235b7345c92f125d14ee232a76b,3578.0,15,4.666666666666667,0.0,10.533333333333331,Niche reliable sellers,0.2633359559402046,0.252183320220299,0.0,0.3097954366640441
3c3017960b2dbd72711a61f0400aab8f,968.8,10,4.0,0.0,11.88888888888889,Niche reliable sellers,0.2567269866247049,0.2521439811172305,0.0,0.30940204563335955
b127efdabeffb5d559349c7b172eb75d,308.5,10,4.666666666666667,0.1666666666666666,9.833333333333334,Niche reliable sellers,0.2508851298190401,0.2519669551534225,0.0,0.30900865460267507
5f3ae9136c875522250f8184f253413a,1158.0,43,4.642857142857143,0.0465116279069767,7.380952380952381,Niche reliable sellers,0.2285995279307631,0.2518489378442171,0.0,0.30861526357199054
b494891378bd8f4560abe576c52deacd,2958.9,20,4.65,0.0,4.947368421052632,Niche reliable sellers,0.2504523996852871,0.2479543666404406,0.0,0.30822187254130606
da7039f29f90ce5b4846ffc0fcc93beb,1259.1,17,4.75,0.0625,9.25,Niche reliable sellers,0.2401062155782848,0.246243115656963,0.0,0.30782848151062153
4a1f694197d05fe70026b016a7316b41,907.77,14,4.571428571428571,0.0714285714285714,8.5,Niche reliable sellers,0.2408929976396538,0.2459480723839496,0.0,0.30743509047993706
562f8cfc51f265411f487d07e9c40e7f,766.9200000000001,13,4.538461538461538,0.0769230769230769,13.538461538461538,Niche reliable sellers,0.2405782848151062,0.2454169944925255,0.0,0.3070416994492525
6338ea67c41078a46ad99cc009654956,2286.09,37,4.6,0.0,12.64864864864865,Niche reliable sellers,0.2332022029897718,0.2452202989771833,0.0,0.30664830841856805
cac876b37d3abcd6bd76caca30277996,2229.77,27,4.52,0.0,9.576923076923077,Niche reliable sellers,0.2377261998426435,0.2446302124311565,0.0,0.3062549173878836
